Content ID,Answer 1,answer_tokenized,Status question,Next Event,Next Data,Version ID,Condition 1 Operator,Condition 1 Property,Condition 1 Value
product_info,"Berikut Informasi mengenai *Corrective Cream 37,5* - 10 g

Kegunaan : 
Krim malam/ krim tidur pencerah yang berfungsi untuk mengangkat sel kulit mati dan merangsang regenerasi sel kulit wajah

Cara Pakai : 
Oleskan pada wajah yang bersih setelah memakai moisturizer pada malam hari atau sesuai anjuran dokter

Cara Penyimpanan : 
Pada suhu dingin atau disimpan di cooler/kulkas pada bagian pintu

Suhu :
10-15 C/ 15-20 C","['informasi', 'corrective', 'cream', 'krim', 'malam', 'krim', 'tidur', 'cerah', 'fungsi', 'angkat', 'sel', 'kulit', 'mati', 'rangsang', 'regenerasi', 'sel', 'kulit', 'wajah', 'pakai', 'oles', 'wajah', 'bersih', 'pakai', 'moisturizer', 'malam', 'sesuai', 'anjur', 'dokter', 'simpan', 'suhu', 'dingin', 'simpan', 'cooler', 'kulkas', 'pintu', 'suhu']",TRUE,goto,test_produk_bypass,"cc37,5",#ERROR!,entities_last.product_info_synonym,"Corrective Cream 37,5"
product_info,"Berikut Informasi mengenai *LACTIC ACID 1 (LA 1) PP Lotion* 20 ml

Kegunaan : 
Lotion peeling untuk mengelupaskan sel-sel kulit mati dan menghilangkan flek hitam. Penggunaan 1x sampai 2x seminggu.

Cara Pakai : 
1. Dioles pada wajah yang telah bersih dan kering
2. Didiamkan selama 1 sampai 2 menit
3. Bilas dengan air biasa tanpa sabun
4. Lanjutkan dengan penggunaan moisturizer malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk 

Suhu : 
21 - 25 C","['informasi', 'lactic', 'acid', 'la', 'pp', 'lotion', 'ml', 'lotion', 'peeling', 'kelupas', 'sel', 'sel', 'kulit', 'mati', 'hilang', 'flek', 'hitam', 'minggu', 'pakai', 'oles', 'wajah', 'bersih', 'kering', 'diam', 'menit', 'bilas', 'air', 'sabun', 'moisturizer', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,la1,#ERROR!,entities_last.product_info_synonym,Lactic Acid 1
product_info,"Berikut Informasi mengenai *LACTIC ACID 2 (LA 2) PP Lotion* 20 ml

Kegunaan : 
Lotion peeling untuk mengelupaskan sel-sel kulit mati dan menghilangkan flek hitam. Penggunaan 1x sampai 2x seminggu.

Cara Pakai : 
1. Dioles pada wajah yang telah bersih dan kering
2. Didiamkan selama 1 sampai 2 menit
3. Bilas dengan air biasa tanpa sabun
4. Lanjutkan dengan penggunaan moisturizer malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk 

Suhu : 
21 - 25 C","['informasi', 'lactic', 'acid', 'la', 'pp', 'lotion', 'ml', 'lotion', 'peeling', 'kelupas', 'sel', 'sel', 'kulit', 'mati', 'hilang', 'flek', 'hitam', 'minggu', 'pakai', 'oles', 'wajah', 'bersih', 'kering', 'diam', 'menit', 'bilas', 'air', 'sabun', 'moisturizer', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,la2,#ERROR!,entities_last.product_info_synonym,Lactic Acid 2
product_info,"Berikut Informasi mengenai *Erha21 DF Lactic Acid 30 (LA 30) Lotion Peel* 30 ml

Kegunaan : 
Lotion peeling untuk mengelupaskan sel-sel kulit mati dan menghilangkan flek hitam. Penggunaan 1x sampai 2x seminggu.

Cara Pakai : 
1. Dioles pada wajah yang telah bersih dan kering
2. Didiamkan selama 1 sampai 2 menit
3. Bilas dengan air biasa tanpa sabun
4. Lanjutkan dengan penggunaan moisturizer malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk 

Suhu : 
21 - 25 C","['informasi', 'erha', 'df', 'lactic', 'acid', 'la', 'lotion', 'peel', 'ml', 'lotion', 'peeling', 'kelupas', 'sel', 'sel', 'kulit', 'mati', 'hilang', 'flek', 'hitam', 'minggu', 'pakai', 'oles', 'wajah', 'bersih', 'kering', 'diam', 'menit', 'bilas', 'air', 'sabun', 'moisturizer', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,la30,#ERROR!,entities_last.product_info_synonym,LA30
product_info,"Berikut Informasi mengenai *GA 1 PP LOTION (GA 1) 20 ml

Kegunaan : 
Lotion peeling untuk mengelupaskan sel-sel kulit mati dan menghilangkan flek hitam. Penggunaan 1x sampai 2x seminggu.

Cara Pakai : 
1. Dioles pada wajah yang telah bersih dan kering
2. Didiamkan selama 1 sampai 2 menit
3. Bilas dengan air biasa tanpa sabun
4. Lanjutkan dengan penggunaan moisturizer malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk 

Suhu : 
21-25 C","['informasi', 'ga', 'pp', 'lotion', 'ga', 'ml', 'lotion', 'peeling', 'kelupas', 'sel', 'sel', 'kulit', 'mati', 'hilang', 'flek', 'hitam', 'minggu', 'pakai', 'oles', 'wajah', 'bersih', 'kering', 'diam', 'menit', 'bilas', 'air', 'sabun', 'moisturizer', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,ga1,#ERROR!,entities_last.product_info_synonym,Glycolic Acid 1
product_info,"Berikut Informasi mengenai GA 2 PP LOTION 20 ml / GA 2

Kegunaan : Lotion peeling untuk mengelupaskan sel-sel kulit mati dan menghilangkan flek hitam
Penggunaan 1 x sampai 2 x seminggu

Cara Pakai : 
1. Dioles pada wajah yang telah bersih dan kering
2. Didiamkan selama 1 sampai 2 menit
3. Bilas dengan air biasa tanpa sabun
4. Lanjutkan dengan penggunaan moisturizer malam
Cara Penyimpanan : Pada suhu ruangan yang sejuk Suhu : 21 - 25 C","['informasi', 'ga', 'pp', 'lotion', 'ml', 'ga', 'lotion', 'peeling', 'kelupas', 'sel', 'sel', 'kulit', 'mati', 'hilang', 'flek', 'hitam', 'minggu', 'pakai', 'oles', 'wajah', 'bersih', 'kering', 'diam', 'menit', 'bilas', 'air', 'sabun', 'moisturizer', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,ga2,#ERROR!,entities_last.product_info_synonym,Glycolic Acid 2
product_info,"Berikut Informasi mengenai *Erha21 DF Glycolic Acid 30 Lotion Peel (GA 30)* 30 ml

Kegunaan : 
Lotion peeling untuk mengelupaskan sel-sel kulit mati dan menghilangkan flek hitam. Penggunaan 1x sampai 2x seminggu
Penggunaan pada malam hari.

Cara Pakai : 
1. Dioles pada wajah yang telah bersih dan kering
2. Didiamkan selama 1 sampai 2 menit
3. Bilas dengan air biasa tanpa sabun
4. Lanjutkan dengan penggunaan moisturizer malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk 

Suhu : 
21 - 25 C","['informasi', 'erha', 'df', 'glycolic', 'acid', 'lotion', 'peel', 'ga', 'ml', 'lotion', 'peeling', 'kelupas', 'sel', 'sel', 'kulit', 'mati', 'hilang', 'flek', 'hitam', 'minggu', 'malam', 'pakai', 'oles', 'wajah', 'bersih', 'kering', 'diam', 'menit', 'bilas', 'air', 'sabun', 'moisturizer', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,GA30,#ERROR!,entities_last.product_info_synonym,GA30
product_info,"Berikut Informasi mengenai *ASM* 10 g

Kegunaan :
Untuk iritasi ringan seperti gatal

Cara Pakai : 
Krim berwarna putih, berbau khas. Dioleskan tipis-tipis pada bagian yang iritasi dua kali sehari

Cara Penyimpanan : 
Pada suhu dingin atau disimpan di cooler/kulkas pada bagian pintu

Suhu :
10-15 C/ 15-20 C","['informasi', 'asm', 'iritasi', 'ringan', 'gatal', 'pakai', 'krim', 'warna', 'putih', 'bau', 'khas', 'oles', 'tipis', 'tipis', 'iritasi', 'simpan', 'suhu', 'dingin', 'simpan', 'cooler', 'kulkas', 'pintu', 'suhu']",TRUE,goto,test_produk_bypass,ASM,#ERROR!,entities_last.product_info_synonym,ASM
product_info,"Berikut Informasi mengenai *AM* 10 g

Kegunaan : 
Moisturizer untuk kulit normal-sensitif

Cara Pakai : 
Dioleskan pada wajah yang bersih, setelah memakai toner
Dapat digunakan sebagai moisturizer

Cara Penyimpanan :
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'am', 'moisturizer', 'kulit', 'normal', 'sensitif', 'pakai', 'oles', 'wajah', 'bersih', 'pakai', 'toner', 'moisturizer', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AM,#ERROR!,entities_last.product_info_synonym,AM
product_info,"Berikut Informasi mengenai *MOA* 10 g

Kegunaan : 
Moisturizer untuk kulit kering-sensitif

Cara Pakai : 
Dioleskan pada wajah yang bersih, setelah memakai toner. Dapat digunakan sebagai moisturizer

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'moa', 'moisturizer', 'kulit', 'kering', 'sensitif', 'pakai', 'oles', 'wajah', 'bersih', 'pakai', 'toner', 'moisturizer', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,MOA,#ERROR!,entities_last.product_info_synonym,MOA
product_info,"Berikut Informasi mengenai *Soothing Cream 10 g*

Kegunaan : 
Sebagai pelembab wajah setelah dilakukan treatment peeling

Cara Pakai : 
Dioleskan tipis-tipis dua kali sehari pada wajah yang mengalami iritasi (kemerahan dan perih). Frekuensi penggunaan 2 x sehari atau sesuai petunjuk dokter

Cara Penyimpanan :
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'soothing', 'cream', 'pelembab', 'wajah', 'treatment', 'peeling', 'pakai', 'oles', 'tipis', 'tipis', 'wajah', 'alami', 'iritasi', 'merah', 'perih', 'frekuensi', 'sesuai', 'dokter', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,SC,#ERROR!,entities_last.product_info_synonym,SC
product_info,"Berikut Informasi mengenai *GA 15% cream*

Kegunaan : 
Untuk melembabkan kulit serta mencegah kulit kering

Cara Pakai : 
Oleskan pada kulit wajah yang bersih pada pagi dan malam hari atau sesuai petunjuk dokter

Cara Penyimpanan :
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'ga', 'cream', 'melembabkan', 'kulit', 'cegah', 'kulit', 'kering', 'pakai', 'oles', 'kulit', 'wajah', 'bersih', 'pagi', 'malam', 'sesuai', 'dokter', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,GA15,#ERROR!,entities_last.product_info_synonym,GA15
product_info,"Berikut Informasi mengenai *GA 20% CREAM* 10 g

Kegunaan : 
Sebagai pelembab wajah untuk kulit normal

Cara Pakai : 
Dioleskan pada wajah yang bersih, setelah memakai toner
Frekuensi penggunaan 2 x sehari , atau sesuai petunjuk dokter

Cara Penyimpanan :
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'ga', 'cream', 'pelembab', 'wajah', 'kulit', 'normal', 'pakai', 'oles', 'wajah', 'bersih', 'pakai', 'toner', 'frekuensi', 'sesuai', 'dokter', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,GA20,#ERROR!,entities_last.product_info_synonym,GA20
product_info,"Berikut Informasi mengenai *ANTI COMEDONAL LOTION*

Kegunaan : 
Lotion yang digunakan untuk mengurangi dan melunakkan komedo

Ukuran :
30 ml

Cara Pakai : 
Pada saat malam hari dengan cara bersihkan wajah terlebih dahulu, kemudian oleskan ACL secara merata pada area yang berkomedo, diamkan selama kurang lebih 5 - 10 menit. Selanjutnya cuci muka menggunakan air mengalir.

Cara Penyimpanan : 
Pada suhu dingin 10 - 15/ 15-20 C
Disimpan di cooler/kulkas pada bagian pintu","['informasi', 'anti', 'comedonal', 'lotion', 'lotion', 'lunak', 'komedo', 'ukur', 'ml', 'pakai', 'malam', 'sih', 'wajah', 'oles', 'acl', 'area', 'berkomedo', 'diam', 'menit', 'cuci', 'muka', 'air', 'alir', 'simpan', 'suhu', 'dingin', 'simpan', 'cooler', 'kulkas', 'pintu']",TRUE,goto,test_produk_bypass,ACL,#ERROR!,entities_last.product_info_synonym,ACL
product_info,"Berikut Informasi mengenai *ACNE TONER 0,5 (AT 0,5)* 60 ml

Kegunaan : 
Toner/penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,"AT0,5",#ERROR!,entities_last.product_info_synonym,AT0.5
product_info,"Berikut Informasi mengenai *ACNE TONER 1 (AT 1)* 60 ml

Kegunaan : 
Toner/ penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AT1,#ERROR!,entities_last.product_info_synonym,AT1
product_info,"Berikut Informasi mengenai *ACNE TONER 1,5 (AT 1,5)* 60 ml

Kegunaan : 
Toner/penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,"AT1,5",#ERROR!,entities_last.product_info_synonym,AT1.5
product_info,"Berikut Informasi mengenai *ACNE TONER 2 (AT 2)* 60 ml

Kegunaan : 
Toner/penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AT2,#ERROR!,entities_last.product_info_synonym,AT2
product_info,"Berikut Informasi mengenai *ACNE TONER 2,5 (AT 2,5)* 60 ml

Kegunaan : 
Toner/penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,"AT2,5",#ERROR!,entities_last.product_info_synonym,AT2.5
product_info,"Berikut Informasi mengenai *ACNE TONER 3 (AT 3)* 60 ml

Kegunaan : 
Toner/penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AT3,#ERROR!,entities_last.product_info_synonym,AT3
product_info,"Berikut Informasi mengenai *ACNE TONER 3,5 (AT 3,5)* 60 ml

Kegunaan : 
Toner/penyegar wajah untuk kulit berminyak dan berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering
2. Aplikasikan acne toner pada kapas lalu tepuk-tepuk ke seluruh wajah.

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'toner', 'at', 'ml', 'toner', 'segar', 'wajah', 'kulit', 'minyak', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'aplikasi', 'acne', 'toner', 'kapas', 'tepuk', 'tepuk', 'wajah', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,"AT3,5",#ERROR!,entities_last.product_info_synonym,AT3.5
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 1 (AMG 1)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering, setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AMG1,#ERROR!,entities_last.product_info_synonym,AMG1
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 2 (AMG 2)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering, setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AMG2,#ERROR!,entities_last.product_info_synonym,AMG2
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 3 (AMG 3)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AMG3,#ERROR!,entities_last.product_info_synonym,AMG3
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 4 (AMG 4)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu dingin atau silahkan disimpan di dalam cooler/kulkas pada bagian pintu.

Suhu :
15 - 20 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'dingin', 'silah', 'simpan', 'cooler', 'kulkas', 'pintu', 'suhu']",TRUE,goto,test_produk_bypass,AMG4,#ERROR!,entities_last.product_info_synonym,AMG4
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 5 (AMG 5)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu dingin atau silahkan disimpan di dalam cooler/kulkas pada bagian pintu.

Suhu :
15 - 20 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'dingin', 'silah', 'simpan', 'cooler', 'kulkas', 'pintu', 'suhu']",TRUE,goto,test_produk_bypass,AMG5,#ERROR!,entities_last.product_info_synonym,AMG5
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 6 (AMG 6)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu dingin atau silahkan disimpan di dalam cooler/kulkas pada bagian pintu.

Suhu :
15 - 20 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'dingin', 'silah', 'simpan', 'cooler', 'kulkas', 'pintu', 'suhu']",TRUE,goto,test_produk_bypass,AMG6,#ERROR!,entities_last.product_info_synonym,AMG6
product_info,"Berikut Informasi mengenai *ACNE MOISTURIZER GEL 7 (AMG 7)* 15 g

Kegunaan : 
Moisturizer untuk kulit berjerawat

Cara Pakai : 
1. Digunakan pada wajah yang bersih dan kering setelah memakai toner
2. Dapat digunakan sebagai pelembab siang maupun malam

Cara Penyimpanan : 
Pada suhu ruangan yang sejuk

Suhu : 
21 - 25 C","['informasi', 'acne', 'moisturizer', 'gel', 'amg', 'moisturizer', 'kulit', 'jerawat', 'pakai', 'wajah', 'bersih', 'kering', 'pakai', 'toner', 'pelembab', 'siang', 'malam', 'simpan', 'suhu', 'ruang', 'sejuk', 'suhu']",TRUE,goto,test_produk_bypass,AMG7,#ERROR!,entities_last.product_info_synonym,AMG7
